symbol,industry_name,industry_code,updated_at,source
603334.SH,节能与资源回收,20502010,2026-03-18T23:31:53.581870,cninfo_industry_change
603331.SH,通用设备制造业,C34,2026-03-18T23:31:53.592567,cninfo_industry_change
603333.SH,电气机械和器材制造业,C38,2026-03-18T23:31:53.683728,cninfo_industry_change
603327.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:53.699330,cninfo_industry_change
603335.SH,汽车制造业,C36,2026-03-18T23:31:53.705148,cninfo_industry_change
603339.SH,金属制品业,C33,2026-03-18T23:31:53.710457,cninfo_industry_change
603350.SH,摩托车及其他,25103010,2026-03-18T23:31:53.713456,cninfo_industry_change
603355.SH,电气机械和器材制造业,C38,2026-03-18T23:31:53.718226,cninfo_industry_change
603337.SH,专用设备制造业,C35,2026-03-18T23:31:53.719226,cninfo_industry_change
603321.SH,通用设备制造业,C34,2026-03-18T23:31:53.723367,cninfo_industry_change
603352.SH,其他汽车零部件,25101050,2026-03-18T23:31:53.725367,cninfo_industry_change
603332.SH,化学纤维制造业,C28,2026-03-18T23:31:53.734662,cninfo_industry_change
603353.SH,零售业,F52,2026-03-18T23:31:53.738623,cninfo_industry_change
603325.SH,通用设备制造业,C34,2026-03-18T23:31:53.741770,cninfo_industry_change
603330.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:53.743770,cninfo_industry_change
603329.SH,商务服务业,L72,2026-03-18T23:31:53.747771,cninfo_industry_change
603289.SH,专用设备制造业,C35,2026-03-18T23:31:53.751745,cninfo_industry_change
603348.SH,汽车制造业,C36,2026-03-18T23:31:53.754234,cninfo_industry_change
603322.SH,软件和信息技术服务业,I65,2026-03-18T23:31:53.757154,cninfo_industry_change
603356.SH,通用设备制造业,C34,2026-03-18T23:31:53.759248,cninfo_industry_change
603357.SH,专业技术服务业,M74,2026-03-18T23:31:53.763521,cninfo_industry_change
603345.SH,农副食品加工业,C13,2026-03-18T23:31:53.766412,cninfo_industry_change
603324.SH,专用设备制造业,C35,2026-03-18T23:31:53.769410,cninfo_industry_change
603341.SH,消费电子终端,45201020,2026-03-18T23:31:53.773199,cninfo_industry_change
603326.SH,家具制造业,C21,2026-03-18T23:31:53.775198,cninfo_industry_change
603338.SH,专用设备制造业,C35,2026-03-18T23:31:53.778198,cninfo_industry_change
603320.SH,通用设备制造业,C34,2026-03-18T23:31:53.779197,cninfo_industry_change
603323.SH,货币金融服务,J66,2026-03-18T23:31:53.780603,cninfo_industry_change
603336.SH,农副食品加工业,C13,2026-03-18T23:31:53.783576,cninfo_industry_change
603328.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:53.787564,cninfo_industry_change
603344.SH,家电零部件及其他,25201060,2026-03-18T23:31:53.797559,cninfo_industry_change
603358.SH,汽车制造业,C36,2026-03-18T23:31:53.921285,cninfo_industry_change
603359.SH,土木工程建筑业,E48,2026-03-18T23:31:53.928207,cninfo_industry_change
603366.SH,电气机械和器材制造业,C38,2026-03-18T23:31:54.061834,cninfo_industry_change
603360.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:54.065769,cninfo_industry_change
603367.SH,医药制造业,C27,2026-03-18T23:31:54.072979,cninfo_industry_change
603375.SH,其他电子,45205010,2026-03-18T23:31:54.081838,cninfo_industry_change
603385.SH,非金属矿物制品业,C30,2026-03-18T23:31:54.121405,cninfo_industry_change
603383.SH,软件和信息技术服务业,I65,2026-03-18T23:31:54.137995,cninfo_industry_change
603370.SH,电动机与工控自动化,20401040,2026-03-18T23:31:54.144297,cninfo_industry_change
603390.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:54.191252,cninfo_industry_change
603379.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:54.202508,cninfo_industry_change
603368.SH,批发业,F51,2026-03-18T23:31:54.215695,cninfo_industry_change
603376.SH,汽车电子,25101030,2026-03-18T23:31:54.217296,cninfo_industry_change
603378.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:54.221806,cninfo_industry_change
603389.SH,家具制造业,C21,2026-03-18T23:31:54.224313,cninfo_industry_change
603365.SH,纺织业,C17,2026-03-18T23:31:54.230911,cninfo_industry_change
603382.SH,锦纶与涤纶,15102010,2026-03-18T23:31:54.235674,cninfo_industry_change
603387.SH,医药制造业,C27,2026-03-18T23:31:54.237671,cninfo_industry_change
603400.SH,其他通用机械,20401070,2026-03-18T23:31:54.239671,cninfo_industry_change
603396.SH,专用设备制造业,C35,2026-03-18T23:31:54.243935,cninfo_industry_change
603391.SH,动力机械,20401020,2026-03-18T23:31:54.247443,cninfo_industry_change
603392.SH,医药制造业,C27,2026-03-18T23:31:54.251443,cninfo_industry_change
603369.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:54.254672,cninfo_industry_change
603363.SH,农副食品加工业,C13,2026-03-18T23:31:54.258179,cninfo_industry_change
603398.SH,电气机械和器材制造业,C38,2026-03-18T23:31:54.261179,cninfo_industry_change
603373.SH,商务服务业,L72,2026-03-18T23:31:54.263599,cninfo_industry_change
603395.SH,复合肥,15101030,2026-03-18T23:31:54.267105,cninfo_industry_change
603386.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:54.268105,cninfo_industry_change
603381.SH,光伏设备,20301010,2026-03-18T23:31:54.270105,cninfo_industry_change
603393.SH,天然气加工,10102030,2026-03-18T23:31:54.275680,cninfo_industry_change
603377.SH,教育,P83,2026-03-18T23:31:54.279301,cninfo_industry_change
603399.SH,有色金属冶炼和压延加工业,C32,2026-03-18T23:31:54.284920,cninfo_industry_change
603402.SH,其他休闲服务,25401070,2026-03-18T23:31:54.288156,cninfo_industry_change
603380.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:54.298124,cninfo_industry_change
603408.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:54.362651,cninfo_industry_change
603406.SH,锦纶与涤纶,15102010,2026-03-18T23:31:54.365287,cninfo_industry_change
603409.SH,汽车内饰与外饰,25101020,2026-03-18T23:31:54.401666,cninfo_industry_change
603416.SH,仪器仪表制造业,C40,2026-03-18T23:31:54.416301,cninfo_industry_change
603418.SH,其他汽车零部件,25101050,2026-03-18T23:31:54.565450,cninfo_industry_change
603500.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:54.595056,cninfo_industry_change
603489.SH,电气机械和器材制造业,C38,2026-03-18T23:31:54.608839,cninfo_industry_change
603488.SH,通用设备制造业,C34,2026-03-18T23:31:54.614911,cninfo_industry_change
603456.SH,医药制造业,C27,2026-03-18T23:31:54.616910,cninfo_industry_change
603516.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:54.697967,cninfo_industry_change
603505.SH,非金属矿采选业,B10,2026-03-18T23:31:54.707289,cninfo_industry_change
603439.SH,医药制造业,C27,2026-03-18T23:31:54.710697,cninfo_industry_change
603515.SH,电气机械和器材制造业,C38,2026-03-18T23:31:54.720349,cninfo_industry_change
603508.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:54.723855,cninfo_industry_change
603421.SH,电气部件与设备,Z03010301,2026-03-18T23:31:54.731006,cninfo_industry_change
603499.SH,印刷和记录媒介复制业,C23,2026-03-18T23:31:54.734039,cninfo_industry_change
603527.SH,有色金属冶炼和压延加工业,C32,2026-03-18T23:31:54.738555,cninfo_industry_change
603517.SH,农副食品加工业,C13,2026-03-18T23:31:54.740765,cninfo_industry_change
603477.SH,畜牧业,A03,2026-03-18T23:31:54.744272,cninfo_industry_change
603518.SH,纺织服装、服饰业,C18,2026-03-18T23:31:54.749030,cninfo_industry_change
603506.SH,房地产业,K70,2026-03-18T23:31:54.751614,cninfo_industry_change
603486.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:54.754120,cninfo_industry_change
603533.SH,互联网和相关服务,I64,2026-03-18T23:31:54.762643,cninfo_industry_change
603429.SH,印刷和记录媒介复制业,C23,2026-03-18T23:31:54.764821,cninfo_industry_change
603501.SH,集成电路,Z08030101,2026-03-18T23:31:54.767687,cninfo_industry_change
603511.SH,非运动服装,S350209,2026-03-18T23:31:54.770229,cninfo_industry_change
603444.SH,互联网和相关服务,I64,2026-03-18T23:31:54.775892,cninfo_industry_change
603530.SH,电气机械和器材制造业,C38,2026-03-18T23:31:54.780819,cninfo_industry_change
603528.SH,软件和信息技术服务业,I65,2026-03-18T23:31:54.783895,cninfo_industry_change
603507.SH,电气机械和器材制造业,C38,2026-03-18T23:31:54.789844,cninfo_industry_change
603519.SH,电气机械和器材制造业,C38,2026-03-18T23:31:54.791352,cninfo_industry_change
603466.SH,文化艺术业,R88,2026-03-18T23:31:54.794006,cninfo_industry_change
603458.SH,专业技术服务业,M74,2026-03-18T23:31:54.799275,cninfo_industry_change
603520.SH,医药制造业,C27,2026-03-18T23:31:54.803275,cninfo_industry_change
603496.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:54.805032,cninfo_industry_change
603529.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:54.808089,cninfo_industry_change
603535.SH,装卸搬运和仓储业,G59,2026-03-18T23:31:54.827840,cninfo_industry_change
603536.SH,农副食品加工业,C13,2026-03-18T23:31:55.030838,cninfo_industry_change
603538.SH,化学原料药,Z06020101,2026-03-18T23:31:55.044643,cninfo_industry_change
603558.SH,纺织服装、服饰业,C18,2026-03-18T23:31:55.094543,cninfo_industry_change
603602.SH,广告,Z04050101,2026-03-18T23:31:55.159980,cninfo_industry_change
603606.SH,电气机械和器材制造业,C38,2026-03-18T23:31:55.168826,cninfo_industry_change
603596.SH,汽车制造业,C36,2026-03-18T23:31:55.191350,cninfo_industry_change
603587.SH,纺织服装、服饰业,C18,2026-03-18T23:31:55.192858,cninfo_industry_change
603579.SH,电气机械和器材制造业,C38,2026-03-18T23:31:55.193858,cninfo_industry_change
603586.SH,汽车制造业,C36,2026-03-18T23:31:55.205022,cninfo_industry_change
603588.SH,生态保护和环境治理业,N77,2026-03-18T23:31:55.209028,cninfo_industry_change
603595.SH,电子设备与仪器,Z08020201,2026-03-18T23:31:55.213004,cninfo_industry_change
603583.SH,电气机械和器材制造业,C38,2026-03-18T23:31:55.216632,cninfo_industry_change
603556.SH,仪器仪表制造业,C40,2026-03-18T23:31:55.221137,cninfo_industry_change
603589.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:55.225431,cninfo_industry_change
603566.SH,医药制造业,C27,2026-03-18T23:31:55.230052,cninfo_industry_change
603599.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:55.233054,cninfo_industry_change
603568.SH,生态保护和环境治理业,N77,2026-03-18T23:31:55.238318,cninfo_industry_change
603590.SH,医药制造业,C27,2026-03-18T23:31:55.242306,cninfo_industry_change
603557.SH,服装,25301020,2026-03-18T23:31:55.245133,cninfo_industry_change
603551.SH,电气机械和器材制造业,C38,2026-03-18T23:31:55.247897,cninfo_industry_change
603600.SH,家具制造业,C21,2026-03-18T23:31:55.251403,cninfo_industry_change
603569.SH,道路运输业,G54,2026-03-18T23:31:55.254041,cninfo_industry_change
603578.SH,白色家电,Z04020102,2026-03-18T23:31:55.259040,cninfo_industry_change
603585.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:55.260812,cninfo_industry_change
603601.SH,非金属矿物制品业,C30,2026-03-18T23:31:55.262812,cninfo_industry_change
603567.SH,医药制造业,C27,2026-03-18T23:31:55.273068,cninfo_industry_change
603577.SH,金属制品业,C33,2026-03-18T23:31:55.275636,cninfo_industry_change
603605.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:55.280635,cninfo_industry_change
603598.SH,商务服务业,L72,2026-03-18T23:31:55.288264,cninfo_industry_change
603565.SH,水上运输业,G55,2026-03-18T23:31:55.298266,cninfo_industry_change
603608.SH,皮革、毛皮、羽毛及其制品和制鞋业,C19,2026-03-18T23:31:55.319365,cninfo_industry_change
603609.SH,农副食品加工业,C13,2026-03-18T23:31:55.486426,cninfo_industry_change
603607.SH,造纸和纸制品业,C22,2026-03-18T23:31:55.488346,cninfo_industry_change
603610.SH,家具制造业,C21,2026-03-18T23:31:55.589758,cninfo_industry_change
603611.SH,工程机械整机,S640601,2026-03-18T23:31:55.606356,cninfo_industry_change
603639.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:55.632805,cninfo_industry_change
603648.SH,商务服务业,L72,2026-03-18T23:31:55.676425,cninfo_industry_change
603613.SH,互联网和相关服务,I64,2026-03-18T23:31:55.681427,cninfo_industry_change
603617.SH,通用设备制造业,C34,2026-03-18T23:31:55.685501,cninfo_industry_change
603655.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:55.695190,cninfo_industry_change
603619.SH,燃油炼制,10102020,2026-03-18T23:31:55.697698,cninfo_industry_change
603618.SH,电气机械和器材制造业,C38,2026-03-18T23:31:55.704936,cninfo_industry_change
603626.SH,金属制品业,C33,2026-03-18T23:31:55.706927,cninfo_industry_change
603630.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:55.709139,cninfo_industry_change
603615.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:55.713629,cninfo_industry_change
603638.SH,建筑工程与运输机械,Z03010602,2026-03-18T23:31:55.717157,cninfo_industry_change
603559.SH,电信、广播电视和卫星传输服务,I63,2026-03-18T23:31:55.719488,cninfo_industry_change
603629.SH,电子设备与仪器,Z08020201,2026-03-18T23:31:55.720487,cninfo_industry_change
603660.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:55.724465,cninfo_industry_change
603612.SH,非金属矿物制品业,C30,2026-03-18T23:31:55.729465,cninfo_industry_change
603656.SH,专用设备制造业,C35,2026-03-18T23:31:55.736349,cninfo_industry_change
603659.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:55.739225,cninfo_industry_change
603616.SH,建筑材料,Z02020101,2026-03-18T23:31:55.745130,cninfo_industry_change
603657.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:55.750870,cninfo_industry_change
603637.SH,土木工程建筑业,E48,2026-03-18T23:31:55.753380,cninfo_industry_change
603580.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:55.758777,cninfo_industry_change
603662.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:55.759778,cninfo_industry_change
603633.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:55.760778,cninfo_industry_change
603658.SH,生物制品,Z06030101,2026-03-18T23:31:55.766799,cninfo_industry_change
603636.SH,软件和信息技术服务业,I65,2026-03-18T23:31:55.768860,cninfo_industry_change
603661.SH,家庭装饰品,Z04020202,2026-03-18T23:31:55.775533,cninfo_industry_change
603665.SH,纺织业,C17,2026-03-18T23:31:55.785918,cninfo_industry_change
603663.SH,化学原料,Z02010101,2026-03-18T23:31:55.788920,cninfo_industry_change
603628.SH,电气机械和器材制造业,C38,2026-03-18T23:31:55.987032,cninfo_industry_change
603667.SH,基础件,Z03010504,2026-03-18T23:31:56.042491,cninfo_industry_change
603680.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:56.081929,cninfo_industry_change
603683.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:56.088705,cninfo_industry_change
603666.SH,通用设备制造业,C34,2026-03-18T23:31:56.093752,cninfo_industry_change
603668.SH,农副食品加工业,C13,2026-03-18T23:31:56.100025,cninfo_industry_change
603697.SH,农副食品加工业,C13,2026-03-18T23:31:56.102348,cninfo_industry_change
603685.SH,电气机械和器材制造业,C38,2026-03-18T23:31:56.105818,cninfo_industry_change
603669.SH,医药制造业,C27,2026-03-18T23:31:56.111817,cninfo_industry_change
603677.SH,电气机械和器材制造业,C38,2026-03-18T23:31:56.193358,cninfo_industry_change
603686.SH,综合环境治理,S760104,2026-03-18T23:31:56.195356,cninfo_industry_change
603687.SH,造纸和纸制品业,C22,2026-03-18T23:31:56.198584,cninfo_industry_change
603678.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:56.201622,cninfo_industry_change
603681.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:56.207138,cninfo_industry_change
603682.SH,商务服务业,L72,2026-03-18T23:31:56.209892,cninfo_industry_change
603688.SH,非金属矿物制品业,C30,2026-03-18T23:31:56.214920,cninfo_industry_change
603707.SH,医药制造业,C27,2026-03-18T23:31:56.218312,cninfo_industry_change
603699.SH,通用设备制造业,C34,2026-03-18T23:31:56.221310,cninfo_industry_change
603698.SH,专用设备制造业,C35,2026-03-18T23:31:56.222309,cninfo_industry_change
603703.SH,电气机械和器材制造业,C38,2026-03-18T23:31:56.226309,cninfo_industry_change
603693.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:56.230310,cninfo_industry_change
603709.SH,家具制造业,C21,2026-03-18T23:31:56.233310,cninfo_industry_change
603679.SH,电气机械和器材制造业,C38,2026-03-18T23:31:56.235860,cninfo_industry_change
603690.SH,集成电路,Z08030101,2026-03-18T23:31:56.244042,cninfo_industry_change
